"country_region","confirmed_cases","fatalities","a","b","c","new_t"
"Trinidad and Tobago",116,8,100,0.32,9.72908817829269,45
"Tunisia",884,38,1000,0.15,31.3820136121086,47
"Tunisia",909,38,1000,0.15,31.3820136121086,48
"Tunisia",918,38,1000,0.15,31.3820136121086,49
"Tunisia",922,38,1000,0.15,31.3820136121086,50
"Tunisia",939,38,1000,0.15,31.3820136121086,51
"Tunisia",949,38,1000,0.15,31.3820136121086,52
"Tunisia",967,39,1000,0.15,31.3820136121086,53
"Tunisia",975,40,1000,0.15,31.3820136121086,54
"Tunisia",980,40,1000,0.15,31.3820136121086,55
"Turkey",95591,2259,110000,0.18,31.63387622178,40
"Turkey",98674,2376,110000,0.18,31.63387622178,41
"Turkey",101790,2491,110000,0.18,31.63387622178,42
"Turkey",104912,2600,110000,0.18,31.63387622178,43
"Turkey",107773,2706,110000,0.18,31.63387622178,44
"Turkey",110130,2805,110000,0.18,31.63387622178,45
"Turkey",112261,2900,110000,0.18,31.63387622178,46
"Turkey",114653,2992,110000,0.18,31.63387622178,47
"Turkey",117589,3081,110000,0.18,31.63387622178,48
"Uganda",61,0,100,0.06,15.7131992270502,26
"Uganda",63,0,100,0.06,15.7131992270502,27
"Uganda",74,0,100,0.06,15.7131992270502,28
"Uganda",75,0,100,0.06,15.7131992270502,29
"Uganda",75,0,100,0.06,15.7131992270502,30
"Uganda",79,0,100,0.06,15.7131992270502,31
"Uganda",79,0,100,0.06,15.7131992270502,32
"Uganda",79,0,100,0.06,15.7131992270502,33
"Uganda",81,0,100,0.06,15.7131992270502,34
"Ukraine",6125,161,10000,0.15,46.183545172463,48
"Ukraine",6592,174,10000,0.15,46.183545172463,49
"Ukraine",7170,187,10000,0.15,46.183545172463,50
"Ukraine",7647,193,10000,0.15,46.183545172463,51
"Ukraine",8125,201,10000,0.15,46.183545172463,52
"Ukraine",8617,209,10000,0.15,46.183545172463,53
"Ukraine",9009,220,10000,0.15,46.183545172463,54
"Ukraine",9410,239,10000,0.15,46.183545172463,55
"Ukraine",9866,250,10000,0.15,46.183545172463,56
"United Arab Emirates",7755,46,10000,0.17,76.1764267715929,82
"United Arab Emirates",8238,52,10000,0.17,76.1764267715929,83
"United Arab Emirates",8756,56,10000,0.17,76.1764267715929,84
"United Arab Emirates",9281,64,10000,0.17,76.1764267715929,85
"United Arab Emirates",9813,71,10000,0.17,76.1764267715929,86
"United Arab Emirates",10349,76,10000,0.17,76.1764267715929,87
"United Arab Emirates",10839,82,10000,0.17,76.1764267715929,88
"United Arab Emirates",11380,89,10000,0.17,76.1764267715929,89
"United Arab Emirates",11929,98,10000,0.17,76.1764267715929,90
"United Kingdom",130172,17378,150000,0.16,70.2244879022873,80
"United Kingdom",134638,18151,150000,0.16,70.2244879022873,81
"United Kingdom",139246,18791,150000,0.16,70.2244879022873,82
"United Kingdom",144640,19567,150000,0.16,70.2244879022873,83
"United Kingdom",149569,20381,150000,0.16,70.2244879022873,84
"United Kingdom",154037,20794,150000,0.16,70.2244879022873,85
"United Kingdom",158348,21157,150000,0.16,70.2244879022873,86
"United Kingdom",162350,21745,150000,0.16,70.2244879022873,87
"United Kingdom",166441,26166,150000,0.16,70.2244879022873,88
"Uruguay",535,11,500,0.2,13.7465375982728,37
"Uruguay",543,12,500,0.2,13.7465375982728,38
"Uruguay",557,12,500,0.2,13.7465375982728,39
"Uruguay",563,12,500,0.2,13.7465375982728,40
"Uruguay",596,14,500,0.2,13.7465375982728,41
"Uruguay",606,15,500,0.2,13.7465375982728,42
"Uruguay",620,15,500,0.2,13.7465375982728,43
"Uruguay",625,15,500,0.2,13.7465375982728,44
"Uruguay",630,15,500,0.2,13.7465375982728,45
"US",802927,43649,850000,0.17,43.8412506496549,56
"US",833210,45968,850000,0.17,43.8412506496549,57
"US",862399,49068,850000,0.17,43.8412506496549,58
"US",898682,50843,850000,0.17,43.8412506496549,59
"US",930997,53207,850000,0.17,43.8412506496549,60
"US",958266,54169,850000,0.17,43.8412506496549,61
"US",980622,55734,850000,0.17,43.8412506496549,62
"US",1005261,57809,850000,0.17,43.8412506496549,63
"US",1032730,60422,850000,0.17,43.8412506496549,64
"Uzbekistan",1678,6,10000,0.12,48.2895156229198,36
"Uzbekistan",1716,7,10000,0.12,48.2895156229198,37
"Uzbekistan",1758,7,10000,0.12,48.2895156229198,38
"Uzbekistan",1804,8,10000,0.12,48.2895156229198,39
"Uzbekistan",1862,8,10000,0.12,48.2895156229198,40
"Uzbekistan",1869,8,10000,0.12,48.2895156229198,41
"Uzbekistan",1904,8,10000,0.12,48.2895156229198,42
"Uzbekistan",1939,8,10000,0.12,48.2895156229198,43
"Uzbekistan",2002,9,10000,0.12,48.2895156229198,44
"Venezuela",285,10,500,0.06,37.1182908830193,37
"Venezuela",288,10,500,0.06,37.1182908830193,38
"Venezuela",311,10,500,0.06,37.1182908830193,39
"Venezuela",318,10,500,0.06,37.1182908830193,40
"Venezuela",323,10,500,0.06,37.1182908830193,41
"Venezuela",325,10,500,0.06,37.1182908830193,42
"Venezuela",329,10,500,0.06,37.1182908830193,43
"Venezuela",329,10,500,0.06,37.1182908830193,44
"Venezuela",331,10,500,0.06,37.1182908830193,45
"Vietnam",268,0,500,0.07,77.555086688253,88
"Vietnam",268,0,500,0.07,77.555086688253,89
"Vietnam",268,0,500,0.07,77.555086688253,90
"Vietnam",270,0,500,0.07,77.555086688253,91
"Vietnam",270,0,500,0.07,77.555086688253,92
"Vietnam",270,0,500,0.07,77.555086688253,93
"Vietnam",270,0,500,0.07,77.555086688253,94
"Vietnam",270,0,500,0.07,77.555086688253,95
"Vietnam",270,0,500,0.07,77.555086688253,96
"West Bank and Gaza",466,4,1000,0.08,27.2749317719276,25
"West Bank and Gaza",474,4,1000,0.08,27.2749317719276,26
"West Bank and Gaza",480,4,1000,0.08,27.2749317719276,27
"West Bank and Gaza",484,4,1000,0.08,27.2749317719276,28
"West Bank and Gaza",342,2,1000,0.08,27.2749317719276,29
"West Bank and Gaza",342,2,1000,0.08,27.2749317719276,30
"West Bank and Gaza",342,2,1000,0.08,27.2749317719276,31
"West Bank and Gaza",343,2,1000,0.08,27.2749317719276,32
"West Bank and Gaza",344,2,1000,0.08,27.2749317719276,33
"Western Sahara",6,0,100,0.04,80.8825972325907,15
"Western Sahara",6,0,100,0.04,80.8825972325907,16
"Western Sahara",6,0,100,0.04,80.8825972325907,17
"Western Sahara",6,0,100,0.04,80.8825972325907,18
"Western Sahara",6,0,100,0.04,80.8825972325907,19
"Western Sahara",6,0,100,0.04,80.8825972325907,20
"Western Sahara",6,0,100,0.04,80.8825972325907,21
"Western Sahara",6,0,100,0.04,80.8825972325907,22
"Western Sahara",6,0,100,0.04,80.8825972325907,23
"Yemen",1,0,100,0.06,82.4525418706232,10
"Yemen",1,0,100,0.06,82.4525418706232,11
"Yemen",1,0,100,0.06,82.4525418706232,12
"Yemen",1,0,100,0.06,82.4525418706232,13
"Yemen",1,0,100,0.06,82.4525418706232,14
"Yemen",1,0,100,0.06,82.4525418706232,15
"Yemen",1,0,100,0.06,82.4525418706232,16
"Yemen",1,0,100,0.06,82.4525418706232,17
"Yemen",6,0,100,0.06,82.4525418706232,18
"Zambia",70,3,100,0.08,26.8573881424746,33
"Zambia",74,3,100,0.08,26.8573881424746,34
"Zambia",76,3,100,0.08,26.8573881424746,35
"Zambia",84,3,100,0.08,26.8573881424746,36
"Zambia",84,3,100,0.08,26.8573881424746,37
"Zambia",88,3,100,0.08,26.8573881424746,38
"Zambia",88,3,100,0.08,26.8573881424746,39
"Zambia",95,3,100,0.08,26.8573881424746,40
"Zambia",97,3,100,0.08,26.8573881424746,41
"Zimbabwe",28,3,1000,0.07,77.0002048942379,26
"Zimbabwe",28,4,1000,0.07,77.0002048942379,27
"Zimbabwe",28,4,1000,0.07,77.0002048942379,28
"Zimbabwe",29,4,1000,0.07,77.0002048942379,29
"Zimbabwe",31,4,1000,0.07,77.0002048942379,30
"Zimbabwe",31,4,1000,0.07,77.0002048942379,31
"Zimbabwe",32,4,1000,0.07,77.0002048942379,32
"Zimbabwe",32,4,1000,0.07,77.0002048942379,33
"Zimbabwe",32,4,1000,0.07,77.0002048942379,34
